brand,name,rating,reviews,_source,_data_coleta,old_price,new_price
EVOLTENN,Tênis Boost Masculino Evoltenn Esporte Casual Colmeia Treino,4.7,7,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,69.9,6.79
OLYMPIKUS,Tênis Olympikus Beats Preto,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,259.99,25.21
ASICS,Asics Novablast 3 LE Masculino Adultos,4.8,18,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,999.9,99.99
NEW BALANCE,Tênis Masculino New Balance Fuelcell Rebel V4 Corrida,5.0,8,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,1.7389999999999999,106.0
ADRUN,Tênis Esportivo Masculino Adrun Walk 8306m,4.7,36,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,140.91,126.9
ADAPTION,Tênis Masculino Leve Confortável Casual Adaption Limited,4.3,42,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,49.9,16.63
REKOBA,Tênis Rekoba Ohio,4.6,28,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.9,35.98
OLYMPIKUS,Tenis Masculino Olympikus Delta 122 Esportivo,5.0,10,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,150.58,14.0
PLAZA,Tênis Masculino Plaza Neo Academia Caminhada Promoção Casual,4.4,14,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,62.9,6.11
FILA,Tênis Fila Racer Master Preto,5.0,5,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,269.9,33.74
ADAPTION,Kit 2 Pares Tenis + Relogio Brinde Academia Caminhada Leve,4.5,93,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,129.9,12.63
OLYMPIKUS,Olympikus Delta Masculino Adultos,4.7,621,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,159.99,15.55
BAD FISH,Tênis Track Sapatilha Bad Fish Air Mesh Adventure Pesca,4.9,46,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,219.99,31.43
FILA,Fila Activewear Transition Masculino Adultos F01R00083,4.6,49,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,329.9,224.92
OLYMPIKUS,Olympikus Casual Triunfo 2 Masculino Adultos,4.8,538,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,279.99,148.39
WEST,Tênis Kit 2 Pares Mizwest 20 Promoção Masculino Garantia !!1,4.1,421,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,160.7,15.62
AMANDA BRAZIL,Sapatilha Aquática Neoprene Pesca Flexível Nautica + Relogio,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,45.9,4.45
OLDSEN,Combo 2 Tenis Masculino Oldsen Jaguar Corrida Frete Gratis,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,154.9,15.06
OLDSEN,Kit 3 Pares Tênis Treino Fitness Conforto Academia 34-43,4.4,5,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.9,18.46
ADAPTION,Adaption Easy Masculino Adultos,4.4,1110,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,41.97,3.0
OLYMPIKUS,Oferta Olympikus Cyber 3 Preto/ Dourado C/nf Lucaisane Tênis,4.8,38,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.99,22.36
UNDER ARMOUR,Tênis Under Armour Tribase Cross Se,4.4,7,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,429.9,42.99
OLYMPIKUS,Mega Oferta Olympikus Neblina C/ Nf Lucaisane Tênis,4.6,68,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,279.99,27.15
AMANDA BRAZIL,Sapatilha Aquática Neoprene Hibrida Nautica Bike + Relogio,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,45.9,4.45
BOX200,Tênis Masculino Tamanho Especial Esporte Caminhada Box 200,4.5,276,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,78.5,7.63
OLDSEN,Kit 2 Tenis Masculino Unissex Botinha Casual Academia Urbano,5.0,1,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.9,17.49
OLYMPIKUS,Olympikus Caminhada Cygnus Masculino Adultos,4.8,977,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.9,31.65
OLYMP,Tênis Kit 2 Pares  Olymp Lançamento Zoo Meg Top Homem Sport#,4.3,454,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,143.75,35.0
FILA,Tenis Fila Masculino Promoção ,4.6,71,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,289.9,32.21
OLDSEN,Tenis Corrida Casual Insanity Leve Confortável Macio 34-43,4.2,163,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,78.9,74.95
OLDSEN,Tênis Lançamento Original Confortável Corrida Esportivo,4.8,11,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,63.9,6.21
LYND,Tênis Lynd Academia Corrida Treino Gravit Flux 2,4.9,14,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,229.9,22.35
ADAPTION,Kit 2 Tenis Masculino Caminhada Academia Promoção + Relogio,4.2,473,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,139.9,13.6
ULTRABONE,Tenis Masculino Esportivo Caminhada Fitness Ultrabone Black,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,99.9,94.9
SEVEN BRASIL,Sapatenis Espotivo Tenis De Academia Corrida Caminhada,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,75.9,25.3
GALAXY,Tênis Masculino Caminhada Academia Leve Promoção Kit 3 Pares,4.4,156,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,176.9,17.19
OLDSEN,Tenis Corrida Casual Insanity Leve Confortável Macio 34-43,4.5,322,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,69.9,66.4
ULTRABONE,Tênis Unissex Academia Leve Macio Basico Caminhada Fitness ,4.5,12,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,63.99,60.79
RABUTSS,Tênis Jogger Masculino Casual Esportivo Academia Dia A Dia,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,89.9,8.74
TAYGRA,Tênis Taygra Conforto Original + Brinde Unissex Várias Cores,4.8,106,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.9,17.49
FILA,Tênis Fila Racer Nairobi Masculino Marinho Treino,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,309.9,30.04
ACTVITTA,Tenis Masculino Actvitta Corrida Profissional 4931.100,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.4,17.0
OLDSEN,Kit 2 Tênis Masculino Casual Oldsen Jaguar Frete Gratis Novo,4.4,318,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,159.9,143.91
LAVINI SHOES,Slip On Masculino Tenis Corrida Academia Levinho Barato,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,79.9,26.63
ZEUZ,Tênis Masculino Esportivo Caminhada Academia Musculação Leve,4.2,16,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,82.45,8.01
ASCENSION,Tenis Masculino Leve Confortavel  Para Treino + Relógio ,4.7,6,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.9,36.63
POLO PLUS,Tênis Masculino Leve P/ Caminhada Academia Polo Plus+brinde,4.3,4,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,139.99,35.0
SCHIARELI,Tênis Caminhada Corrida Academia Promoção 595eva,4.6,7,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,136.91,34.23
DM DAMANDO,Kit 3 Pares Tênis Masculino Para Treino Confort Leve,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,198.9,33.15
EVOLTENN,Tênis Boost Masculino Evoltenn Esporte Casual Colmeia Treino,4.2,9,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,89.9,8.74
DK SHOES,Kit Tenis Skatista Masculino Casual  Basico E Um Par De Meia,4.7,3,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,79.9,75.9
DM DAMANDO,Tênis Masculino Academia Treino Crossfit Sola Transada Macia,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,72.9,69.25
AMANDA BRAZIL,Tenis Meia Sapatilha Hibrida Neoprene Esporte Aquatico Pesca,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,42.9,4.16
ASC,Tênis Masculino Esportivo Academia Leve Original Promoção,4.4,98,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,144.9,14.08
OLYMPIKUS,Olympikus Proof 2 Masculino Adultos,4.8,85,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,164.94,15.0
HEADER,Kit 2 Tênis Masculino Spider Original Na Caixa Top + Relógio,4.4,24,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,129.9,12.63
MIZUNO,Mizuno Cool Ride Masculino Adultos,4.8,935,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,279.88,252.43
HEADER,Kit 3 Tênis Masculino Header Easy Corrida Esporte + Relógio,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.9,31.65
ADRUN,Tênis Masc Calce Fácil Adrun Flex Power Moove Ortopédico Fit,4.7,28,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,149.99,37.5
HEADER,Kit 3 Tênis Masculino Header Spider Promoção Top + Relógio,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.9,18.46
WAYKE,Teis Masculino Academia Treino Confortável Lançamento Barato,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,69.9,57.0
ASICS,Asics Gel-Excite 8 Masculino Adultos,4.8,66,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.99,28.0
PLAZA,Kit 2 Pares De Tênis Super Leve Plaza Neo Esportivo +relógio,4.2,425,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,149.9,14.57
OLYMPIKUS,Olympikus Challenger 4 Masculino Adultos,4.7,11,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,261.3,25.0
DM DAMANDO,Combo 2 Tenis Masculino Academia Confortavel +relogio E Meia,4.9,7,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,159.9,15.54
HEADER,Kit 2 Tênis Masculino Spider Caminhada Promoção + Relógio,4.6,17,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,129.9,12.63
OLYMPIKUS,Tenis Masculino Olympikus Ultra Leve 195g Original Corrida,4.7,41,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.99,147.99
VIA LIVRE,Tênis Masculino Ultra Leve Advanced Pro Run Academia Vl060,3.7,3,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,134.9,13.11
ZEUS,Tênis Zeus Velcro Infantil Esportivo Caminhada Corrida 59kx,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,64.99,21.66
GALAXY,Tênis Masculino Caminhada Academia Promoção - Kit 2 Pares,4.6,29,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,129.9,12.63
HEADER,Kit 2 Tênis Masculino Header Easy Corrida + Relógio,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,129.9,12.63
HEADER,Kit 3 Tênis Masculino Header Easy Academia Barato + Relógio,4.6,47,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.9,18.46
MIZUNO,Mizuno Space 3 Masculino Adultos,4.7,1652,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.98,33.33
UNDER ARMOUR,Under Armour Buzzer Masculino Adultos,4.5,937,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,389.9,337.25
MIZUNO,Kit 1 Tênis De Corrida Masculino Mizuno Wave Zest E 3 Pares ,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.99,29.08
OLYMPIKUS,Olympikus Casual Urbano Ast Masculino Adultos,4.5,12,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.4,17.0
OLYMPIKUS,Olympikus Treino Volcan Masculino Adultos,4.7,1394,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,159.45,15.0
OLYMPIKUS,Olympikus Casual Index 3 Masculino Adultos 43611218_1-004,4.8,1765,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,159.99,15.55
URBAN SHOES,Tênis Molas Bolha Tn Plus 1 Novo Corrida 2 Hype Moda Motoboy,5.0,2,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,137.99,34.5
OLYMPIKUS,Tênis Masculino Dynamic Olympikus Oferta,4.6,16,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,279.99,239.39
ASICS,Asics Gel-Sparta 2 Masculino Adultos,5.0,4,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,299.99,28.0
MIZUNO,Tênis Creation 20 Unissex 33 A 44 Mega Promoção Queima Estoq,4.0,57,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,249.99,31.25
UNDER ARMOUR,Under Armour Tribase Cross SE Masculino Adultos,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,536.6,53.0
WAVES,Kit 2 Pares De Tênis Para Academia Esportivo Envio Rápido,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,149.94,37.48
STYLL BABY,Tênis Mizun Styll Wave Creation 20 Masculino Tamanho 38 A 45,4.4,25,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,99.9,33.3
OUTROS,Tenis Infantil De Led Divertido Batman Relogio + Oculos,5.0,6,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,49.9,16.63
MIZUNO,Tênis Esportivo Pro 7 Wave Prophecy Preto Academia Corrida,4.4,9,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,289.99,32.22
TITANIUM,Tênis Pro 8 Wave Unissex Refletivo Novo Urbano Esporte ,4.0,2,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,497.39,49.74
OLYMPIKUS,Olympikus Marte Masculino Adultos,4.8,328,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,157.26,15.0
WAVES,Kit 3 Pares De Tênis Para Academia Masculino Promoção Full,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,219.92,31.42
PUMA,Tênis Puma Scuderia Ferrari New Sapato Clássico/ Promoção,4.3,16,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.9,35.98
OLYMPIKUS,Tênis Olympikus Poseidon Unissex,4.7,26,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,149.99,37.5
MIZUNO,Tênis Masculinos Pro 9 Wave Academia Corrida Caminhada + F.g,4.2,20,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,289.99,32.22
OLYMPIKUS,Olympikus Cyber 3 Masculino Adultos,4.7,44,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,199.99,19.44
TITANIUM,Tênis Pro 8 Wave Unissex Refletivo Novo Urbano Esporte ,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,499.39,49.94
NEW FASHION,Tênis New Fashion Original (vermelho) C/listras Refletivas,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,189.99,18.47
SKECHERS,Tênis Skechers D'lux Walker Scrambler,0.0,0,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,575.8,57.58
OLYMPIKUS,Tênis Olympikus Diffuse 4 Unissex,4.7,51,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,169.99,34.0
OLYMPIKUS,Olympikus CORRIDA Veloz 2 Masculino Adultos,4.8,275,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,217.0,31.0
PUMA,Tênis Puma Masculino Automobilismo Ferrari New / Promoção,3.9,18,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,179.9,35.98
RUGGERO,Tênis Ortopédico Esporão Palmilha De Gel Confortável Oferta,5.0,2,https://lista.mercadolivre.com.br/tenis-corrida-masculino,2024-08-24 17:26:52.174928,109.9,36.63
